source_id,relation,target_id,weight,source,target
N6073,treated_by,N2228,1,atrial natriuretic factor,rest
N6073,treated_by,N3016,1,atrial natriuretic factor,patients
N6079,associated_with,N1285,1,beta-thromboglobulin,blood
N6079,associated_with,N1316,1,beta-thromboglobulin,glucose
N6079,associated_with,N2539,1,beta-thromboglobulin,plasma
N6079,associated_with,N2557,1,beta-thromboglobulin,ions
N6079,associated_with,N3016,1,beta-thromboglobulin,patients
N6079,associated_with,N3947,2,beta-thromboglobulin,platelet activation
N6079,associated_with,N489,1,beta-thromboglobulin,recurrence
N6079,causes,N2539,1,beta-thromboglobulin,plasma
N6079,causes,N2557,1,beta-thromboglobulin,ions
N6079,causes,N292,1,beta-thromboglobulin,thrombosis
N6079,causes,N3947,1,beta-thromboglobulin,platelet activation
N6088,treated_by,N3016,1,ramipril,patients
N6088,treated_by,N692,1,ramipril,hydrochlorothiazide
N6088,treated_by,N81,1,ramipril,chlorothiazide
N609,associated_with,N16,1,skin diseases,skin
N609,associated_with,N42,1,skin diseases,tin
N609,associated_with,N4235,1,skin diseases,disease
N6090,associated_with,N200,1,isradipine,calcium
N6090,associated_with,N3715,1,isradipine,calcium channel blockers
N6090,treated_by,N3016,1,isradipine,patients
N6091,associated_with,N125,1,protein s,child
N6091,associated_with,N2111,1,protein s,cells
N6091,associated_with,N234,1,protein s,fibroblasts
N6091,associated_with,N292,1,protein s,thrombosis
N6091,associated_with,N3843,1,protein s,protein c
N6091,associated_with,N42,1,protein s,tin
N6091,associated_with,N4235,1,protein s,disease
N6091,associated_with,N74,1,protein s,collagen
N6091,causes,N1285,1,protein s,blood
N6091,causes,N1920,2,protein s,ear
N6091,causes,N2557,1,protein s,ions
N6091,causes,N292,1,protein s,thrombosis
N6091,causes,N3288,1,protein s,lip
N6091,causes,N37,1,protein s,heart
N6091,causes,N3843,1,protein s,protein c
N6091,causes,N3973,1,protein s,lipid a
N6091,causes,N4521,1,protein s,hip
N6091,causes,N55,1,protein s,antibodies
N6091,causes,N806,1,protein s,face
N6091,increases_risk_of,N2557,1,protein s,ions
N6091,increases_risk_of,N292,2,protein s,thrombosis
N6091,increases_risk_of,N3016,2,protein s,patients
N6091,increases_risk_of,N4235,1,protein s,disease
N6091,increases_risk_of,N46,3,protein s,risk
N6091,increases_risk_of,N900,1,protein s,ether
N6094,associated_with,N1920,1,perception,ear
N6094,associated_with,N2557,1,perception,ions
N6094,associated_with,N3016,2,perception,patients
N6094,associated_with,N3478,1,perception,light
N6094,associated_with,N5829,1,perception,convalescence
N6094,associated_with,N6762,1,perception,reading
N6094,associated_with,N7515,1,perception,depth perception
N6094,associated_with,N967,1,perception,evoked potentials
N610,associated_with,N1019,1,vasculitis,penicillamine
N610,associated_with,N1162,1,vasculitis,iron
N610,associated_with,N1244,1,vasculitis,oxygen
N610,associated_with,N1285,1,vasculitis,blood
N610,associated_with,N1308,1,vasculitis,autoantibodies
N610,associated_with,N1354,1,vasculitis,pain
N610,associated_with,N1388,1,vasculitis,granuloma
N610,associated_with,N147,1,vasculitis,fluorescence
N610,associated_with,N16,2,vasculitis,skin
N610,associated_with,N162,1,vasculitis,connective tissue
N610,associated_with,N1622,1,vasculitis,necrosis
N610,associated_with,N1786,1,vasculitis,amines
N610,associated_with,N18,2,vasculitis,syndrome
N610,associated_with,N1920,1,vasculitis,ear
N610,associated_with,N1995,1,vasculitis,lymph
N610,associated_with,N217,1,vasculitis,blood pressure
N610,associated_with,N2209,1,vasculitis,nephritis
N610,associated_with,N2228,1,vasculitis,rest
N610,associated_with,N247,1,vasculitis,sodium
N610,associated_with,N2557,1,vasculitis,ions
N610,associated_with,N2827,1,vasculitis,enzymes
N610,associated_with,N2957,1,vasculitis,erythema
N610,associated_with,N2967,1,vasculitis,amyloid
N610,associated_with,N30,1,vasculitis,rats
N610,associated_with,N3016,3,vasculitis,patients
N610,associated_with,N304,1,vasculitis,body weight
N610,associated_with,N3086,1,vasculitis,water
N610,associated_with,N319,1,vasculitis,mixed connective tissue disease
N610,associated_with,N340,1,vasculitis,amyloidosis
N610,associated_with,N3537,1,vasculitis,pressure
N610,associated_with,N3668,1,vasculitis,gold
N610,associated_with,N3709,1,vasculitis,renin-angiotensin system
N610,associated_with,N3768,1,vasculitis,incidence
N610,associated_with,N3851,1,vasculitis,deferoxamine
N610,associated_with,N400,1,vasculitis,catalase
N610,associated_with,N42,2,vasculitis,tin
N610,associated_with,N4235,3,vasculitis,disease
N610,associated_with,N49,1,vasculitis,hypertension
N610,associated_with,N55,2,vasculitis,antibodies
N610,associated_with,N6101,1,vasculitis,nose
N610,associated_with,N629,1,vasculitis,glomerulonephritis
N610,associated_with,N6491,1,vasculitis,peroxidase
N610,associated_with,N74,1,vasculitis,collagen
N610,associated_with,N779,1,vasculitis,catecholamines
N610,associated_with,N89,1,vasculitis,renin
N610,associated_with,N958,1,vasculitis,encephalitis
N610,causes,N1308,1,vasculitis,autoantibodies
N610,causes,N2557,1,vasculitis,ions
N610,causes,N2827,1,vasculitis,enzymes
N610,causes,N42,1,vasculitis,tin
N610,causes,N55,1,vasculitis,antibodies
N610,treated_by,N1244,1,vasculitis,oxygen
N610,treated_by,N19,1,vasculitis,animals
N610,treated_by,N2189,1,vasculitis,steroids
N610,treated_by,N2557,1,vasculitis,ions
N610,treated_by,N3016,1,vasculitis,patients
N610,treated_by,N3538,1,vasculitis,allopurinol
N610,treated_by,N363,1,vasculitis,cyclophosphamide
N610,treated_by,N3854,1,vasculitis,superoxide dismutase
N610,treated_by,N400,1,vasculitis,catalase
N610,treated_by,N4235,1,vasculitis,disease
N610,treated_by,N4385,1,vasculitis,genes
N610,treated_by,N4503,1,vasculitis,ibuprofen
N610,treated_by,N4521,1,vasculitis,hip
N610,treated_by,N47,1,vasculitis,epinephrine
N610,treated_by,N585,1,vasculitis,cryoglobulins
N610,treated_by,N59,1,vasculitis,rabbits
N610,treated_by,N6705,1,vasculitis,globulins
N6101,associated_with,N106,1,nose,arteries
N6101,associated_with,N1062,1,nose,hypertrophy
N6101,associated_with,N1086,1,nose,subclavian steal syndrome
N6101,associated_with,N1138,1,nose,azathioprine
N6101,associated_with,N1193,1,nose,pulse
N6101,associated_with,N125,1,nose,child
N6101,associated_with,N1258,1,nose,hydralazine
N6101,associated_with,N1285,1,nose,blood
N6101,associated_with,N1376,1,nose,diabetic retinopathy
N6101,associated_with,N1388,1,nose,granuloma
N6101,associated_with,N1527,1,nose,endocarditis
N6101,associated_with,N154,1,nose,obesity
N6101,associated_with,N1616,1,nose,aortic valve
N6101,associated_with,N1686,1,nose,bacteria
N6101,associated_with,N1747,1,nose,subclavian artery
N6101,associated_with,N18,3,nose,syndrome
N6101,associated_with,N1827,1,nose,tetralogy of fallot
N6101,associated_with,N1843,1,nose,vital capacity
N6101,associated_with,N1892,1,nose,rna
N6101,associated_with,N1920,2,nose,ear
N6101,associated_with,N2027,1,nose,rhabdomyoma
N6101,associated_with,N2046,1,nose,rubella
N6101,associated_with,N2111,1,nose,cells
N6101,associated_with,N217,1,nose,blood pressure
N6101,associated_with,N2205,1,nose,bile ducts
N6101,associated_with,N2266,1,nose,cataract
N6101,associated_with,N230,1,nose,myocarditis
N6101,associated_with,N237,1,nose,pregnancy
N6101,associated_with,N2539,1,nose,plasma
N6101,associated_with,N2557,4,nose,ions
N6101,associated_with,N274,1,nose,kidney
N6101,associated_with,N275,1,nose,diabetes mellitus
N6101,associated_with,N2802,1,nose,tea
N6101,associated_with,N292,1,nose,thrombosis
N6101,associated_with,N2957,1,nose,erythema
N6101,associated_with,N2959,1,nose,urine
N6101,associated_with,N3016,1,nose,patients
N6101,associated_with,N3036,1,nose,analysis of variance
N6101,associated_with,N3225,1,nose,hand
N6101,associated_with,N3288,3,nose,lip
N6101,associated_with,N330,1,nose,hemodynamics
N6101,associated_with,N3361,1,nose,sound
N6101,associated_with,N350,1,nose,liver cirrhosis
N6101,associated_with,N3537,2,nose,pressure
N6101,associated_with,N360,1,nose,prognosis
N6101,associated_with,N3671,1,nose,pulmonary wedge pressure
N6101,associated_with,N37,2,nose,heart
N6101,associated_with,N3768,1,nose,incidence
N6101,associated_with,N3783,1,nose,sensitivity and specificity
N6101,associated_with,N3793,3,nose,cations
N6101,associated_with,N390,1,nose,heart block
N6101,associated_with,N392,2,nose,lung
N6101,associated_with,N3973,2,nose,lipid a
N6101,associated_with,N4055,2,nose,asia
N6101,associated_with,N42,1,nose,tin
N6101,associated_with,N4229,1,nose,eye
N6101,associated_with,N4235,2,nose,disease
N6101,associated_with,N432,1,nose,ischemia
N6101,associated_with,N4597,1,nose,xenon
N6101,associated_with,N46,1,nose,risk
N6101,associated_with,N486,1,nose,liver
N6101,associated_with,N49,2,nose,hypertension
N6101,associated_with,N4945,1,nose,odds ratio
N6101,associated_with,N5046,1,nose,pelvic inflammatory disease
N6101,associated_with,N5049,1,nose,thalidomide
N6101,associated_with,N5141,1,nose,fertility
N6101,associated_with,N5360,1,nose,sex
N6101,associated_with,N5407,1,nose,macular degeneration
N6101,associated_with,N548,1,nose,echocardiography
N6101,associated_with,N55,1,nose,antibodies
N6101,associated_with,N5530,1,nose,myoma
N6101,associated_with,N559,1,nose,biopsy
N6101,associated_with,N573,1,nose,hematoma
N6101,associated_with,N5920,1,nose,cognition
N6101,associated_with,N610,1,nose,vasculitis
N6101,associated_with,N6289,1,nose,attention
N6101,associated_with,N6565,1,nose,bile
N6101,associated_with,N66,1,nose,plasma cells
N6101,associated_with,N700,1,nose,breast
N6101,associated_with,N74,1,nose,collagen
N6101,associated_with,N766,1,nose,prednisone
N6101,associated_with,N84,1,nose,dihydralazine
N6101,associated_with,N855,1,nose,pons
N6101,associated_with,N861,1,nose,cholelithiasis
N6101,associated_with,N900,1,nose,ether
N6101,causes,N106,1,nose,arteries
N6101,causes,N1133,1,nose,foxes
N6101,causes,N1193,1,nose,pulse
N6101,causes,N1285,1,nose,blood
N6101,causes,N1625,1,nose,urea
N6101,causes,N1655,1,nose,pyelonephritis
N6101,causes,N1657,1,nose,fibrin
N6101,causes,N170,1,nose,infant
N6101,causes,N1892,1,nose,rna
N6101,causes,N19,1,nose,animals
N6101,causes,N1920,1,nose,ear
N6101,causes,N1959,1,nose,tibia
N6101,causes,N217,1,nose,blood pressure
N6101,causes,N2209,1,nose,nephritis
N6101,causes,N222,1,nose,propranolol
N6101,causes,N2228,1,nose,rest
N6101,causes,N2447,1,nose,dementia
N6101,causes,N2539,1,nose,plasma
N6101,causes,N2557,4,nose,ions
N6101,causes,N26,1,nose,male
N6101,causes,N2621,1,nose,ankle
N6101,causes,N274,1,nose,kidney
N6101,causes,N280,1,nose,isoproterenol
N6101,causes,N2802,1,nose,tea
N6101,causes,N2875,1,nose,prothrombin
N6101,causes,N292,1,nose,thrombosis
N6101,causes,N296,1,nose,cardiac output
N6101,causes,N304,1,nose,body weight
N6101,causes,N3109,1,nose,foot
N6101,causes,N3361,1,nose,sound
N6101,causes,N3463,1,nose,thrombin
N6101,causes,N352,1,nose,sclerosis
N6101,causes,N3537,1,nose,pressure
N6101,causes,N3762,1,nose,reoperation
N6101,causes,N3781,1,nose,walking
N6101,causes,N3941,1,nose,platelet count
N6101,causes,N42,1,nose,tin
N6101,causes,N4235,1,nose,disease
N6101,causes,N429,1,nose,arteritis
N6101,causes,N49,1,nose,hypertension
N6101,causes,N5110,1,nose,lead
N6101,causes,N5570,1,nose,cerebral palsy
N6101,causes,N563,1,nose,fibrinogen
N6101,causes,N6038,1,nose,tibial arteries
N6101,causes,N6048,1,nose,knee
N6101,causes,N621,1,nose,brain
N6101,causes,N6771,1,nose,awareness
N6101,treated_by,N106,1,nose,arteries
N6101,treated_by,N1179,1,nose,ulcer
N6101,treated_by,N1269,1,nose,mucous membrane
N6101,treated_by,N146,1,nose,dogs
N6101,treated_by,N149,1,nose,nad
N6101,treated_by,N1625,1,nose,urea
N6101,treated_by,N1657,1,nose,fibrin
N6101,treated_by,N1742,1,nose,verapamil
N6101,treated_by,N1892,1,nose,rna
N6101,treated_by,N1920,3,nose,ear
N6101,treated_by,N2113,1,nose,switzerland
N6101,treated_by,N2137,1,nose,streptokinase
N6101,treated_by,N2165,2,nose,dilatation
N6101,treated_by,N2228,2,nose,rest
N6101,treated_by,N2539,1,nose,plasma
N6101,treated_by,N2557,2,nose,ions
N6101,treated_by,N26,2,nose,male
N6101,treated_by,N282,1,nose,aspirin
N6101,treated_by,N2875,1,nose,prothrombin
N6101,treated_by,N3016,5,nose,patients
N6101,treated_by,N3463,1,nose,thrombin
N6101,treated_by,N3563,1,nose,argon
N6101,treated_by,N36,1,nose,female
N6101,treated_by,N3768,1,nose,incidence
N6101,treated_by,N379,1,nose,aneurysm
N6101,treated_by,N3941,1,nose,platelet count
N6101,treated_by,N4055,2,nose,asia
N6101,treated_by,N42,1,nose,tin
N6101,treated_by,N49,1,nose,hypertension
N6101,treated_by,N563,1,nose,fibrinogen
N6101,treated_by,N6521,1,nose,pathology
N6101,treated_by,N655,2,nose,renal artery
N6101,treated_by,N716,1,nose,iliac artery
N6101,treated_by,N790,1,nose,angiography
N6101,treated_by,N894,1,nose,coronary angiography
N6101,treated_by,N988,1,nose,vertebral artery
N6102,associated_with,N1285,1,fructosamine,blood
N6102,associated_with,N1316,1,fructosamine,glucose
N6102,associated_with,N1625,1,fructosamine,urea
N6102,associated_with,N1917,1,fructosamine,creatine
N6102,associated_with,N2013,1,fructosamine,nitrogen
N6102,associated_with,N2539,1,fructosamine,plasma
N6102,associated_with,N2557,1,fructosamine,ions
N6102,associated_with,N2880,1,fructosamine,hemoglobin a
N6102,associated_with,N2923,1,fructosamine,beta 2-microglobulin
N6102,associated_with,N42,1,fructosamine,tin
N6102,associated_with,N4342,1,fructosamine,fasting
N6102,associated_with,N642,1,fructosamine,blood urea nitrogen
N6103,causes,N1244,1,nicorandil,oxygen
N6103,causes,N1285,1,nicorandil,blood
N6103,causes,N413,1,nicorandil,oxygen consumption
N6103,causes,N42,1,nicorandil,tin
N6103,treated_by,N200,1,nicorandil,calcium
N6103,treated_by,N2199,1,nicorandil,nitrates
N6103,treated_by,N2228,1,nicorandil,rest
N6103,treated_by,N3016,1,nicorandil,patients
N6107,causes,N1527,1,teicoplanin,endocarditis
N6107,causes,N2557,1,teicoplanin,ions
N6107,causes,N450,1,teicoplanin,infections
N6107,causes,N7,1,teicoplanin,humans
N6124,associated_with,N3763,1,hirsutism,coronary artery disease
N6124,associated_with,N4235,1,hirsutism,disease
N6124,associated_with,N4521,1,hirsutism,hip
N6124,treated_by,N149,1,hirsutism,nad
N6124,treated_by,N4227,1,hirsutism,gonadotropin-releasing hormone
N6124,treated_by,N5141,1,hirsutism,fertility
N6134,associated_with,N1186,1,survival,infarction
N6134,associated_with,N1244,1,survival,oxygen
N6134,associated_with,N125,1,survival,child
N6134,associated_with,N1464,1,survival,dihydroergotamine
N6134,associated_with,N1503,1,survival,stroke volume
N6134,associated_with,N166,1,survival,endocardial fibroelastosis
N6134,associated_with,N1920,3,survival,ear
N6134,associated_with,N1968,1,survival,immunoglobulins
N6134,associated_with,N2228,1,survival,rest
N6134,associated_with,N2622,1,survival,ergotamine
N6134,associated_with,N2838,1,survival,intubation
N6134,associated_with,N2849,1,survival,ductus arteriosus
N6134,associated_with,N29,1,survival,myocardium
N6134,associated_with,N292,1,survival,thrombosis
N6134,associated_with,N3016,4,survival,patients
N6134,associated_with,N37,1,survival,heart
N6134,associated_with,N3768,1,survival,incidence
N6134,associated_with,N3875,1,survival,multivariate analysis
N6134,associated_with,N392,1,survival,lung
N6134,associated_with,N42,1,survival,tin
N6134,associated_with,N4225,1,survival,extracorporeal membrane oxygenation
N6134,associated_with,N4235,1,survival,disease
N6134,associated_with,N46,1,survival,risk
N6134,associated_with,N49,1,survival,hypertension
N6134,associated_with,N5344,3,survival,death
N6134,associated_with,N6031,1,survival,general surgery
N6134,associated_with,N6705,1,survival,globulins
N6134,associated_with,N855,2,survival,pons
N6134,causes,N1244,1,survival,oxygen
N6134,causes,N1388,1,survival,granuloma
N6134,causes,N1394,1,survival,neck
N6134,causes,N1920,2,survival,ear
N6134,causes,N2189,1,survival,steroids
N6134,causes,N2849,1,survival,ductus arteriosus
N6134,causes,N2870,1,survival,head
N6134,causes,N3553,1,survival,quality of life
N6134,causes,N37,1,survival,heart
N6134,causes,N3768,1,survival,incidence
N6134,causes,N379,1,survival,aneurysm
N6134,causes,N3864,1,survival,survival rate
N6134,causes,N392,1,survival,lung
N6134,causes,N4225,1,survival,extracorporeal membrane oxygenation
N6134,causes,N4235,3,survival,disease
N6134,causes,N429,1,survival,arteritis
N6134,causes,N49,1,survival,hypertension
N6134,causes,N561,1,survival,giant cell arteritis
N6134,treated_by,N1186,1,survival,infarction
N6134,treated_by,N1350,1,survival,captopril
N6134,treated_by,N1645,1,survival,carbon
N6134,treated_by,N1742,1,survival,verapamil
N6134,treated_by,N19,2,survival,animals
N6134,treated_by,N1920,4,survival,ear
N6134,treated_by,N2228,1,survival,rest
N6134,treated_by,N2557,1,survival,ions
N6134,treated_by,N292,1,survival,thrombosis
N6134,treated_by,N30,1,survival,rats
N6134,treated_by,N3016,3,survival,patients
N6134,treated_by,N3288,1,survival,lip
N6134,treated_by,N37,1,survival,heart
N6134,treated_by,N3864,3,survival,survival rate
N6134,treated_by,N39,1,survival,myocardial infarction
N6134,treated_by,N4235,1,survival,disease
N6134,treated_by,N491,1,survival,sulfinpyrazone
N6134,treated_by,N54,1,survival,methods
N6134,treated_by,N59,1,survival,rabbits
N6134,treated_by,N635,1,survival,carcinoma
N6134,treated_by,N700,1,survival,breast
N6140,treated_by,N1285,1,cilazapril,blood
